claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
Presionar dos veces cancelar en un cajero automático no te libra de un fraude,,,2019-02-22 18:19:00,falso,es,factual.afp.com,false
"Esto es lo que hacen en la perrera de Sevilla, donde matan a los animales",Fuentes múltiples,2019-06-04,2019-06-27 17:37:00,falso,es,factual.afp.com,false
"La NASA está jugando a ser Dios haciendo su propio clima, con una máquina para crear nubes y lluvia",Proyecto secreto X,2018-04-09,2019-08-02 18:40:00,falso,es,factual.afp.com,false
"[T] No, Dani Alves no ha dicho: &quot;Si el PSG quiere repetir el partido que se lo ponga en youtube&quot;",,,2017-03-15 00:00:00,falso,es,maldita.es,false
Este video muestra un bombardeo a la ciudad ucraniana de Mariúpol por las fuerzas rusas,Varios autores,2022-02-23,2022-03-04 20:57:00,falso,es,factual.afp.com,false
Soldados Ucranianos rendidos cantan el Himno de la Unión Soviética URSS en Kiev,Varias fuentes,2022-02-26,2022-03-04 21:27:00,falso,es,factual.afp.com,false
Foto de columna de humo por conflicto en Ucrania,Varias fuentes,2022-02-24,2022-03-04 22:52:00,falso,es,factual.afp.com,false
Fotos del nuevo misil nuclear de Rusia de combustible líquido Satanás 2,Varias fuentes,2022-02-26,2022-03-07 16:45:00,falso,es,factual.afp.com,false
Video muestra tanque Ucraniano siendo apedreado en Járkov en 2022,Varias fuentes,2022-03-04,2022-03-07 21:56:00,falso,es,factual.afp.com,false
La prensa occidental usa la foto de una mujer que sobrevivió a una explosión de gas en Rusia en 2018 y la ponen como víctima de Putin en el 2022 en Ucrania,Varias fuentes,2022-02-26,2022-03-07 22:09:00,falso,es,factual.afp.com,false
"[T] No, los musulmanes no han exigido que se prohíba la entrada de Pérez-Reverte en Melilla",,,2017-03-15 00:00:00,falso,es,maldita.es,false
La invasión al Capitolio de EEUU fue provocada por Antifa,medios conservadores,2021-01-06,2021-01-07 00:00:00,falso,es,univision.com,false
Muere al lanzarse de un edificio el director del hospital más importante de Alemania luego de admitir que las vacunas son una estafa,Varias Fuentes,2021-11-26,2021-12-02 15:13:00,falso,es,factual.afp.com,false
"Una webcam manipulada para no mostrar manifestantes en Trieste, Italia",Varias fuentes,2021-10-19,2021-11-18 13:34:00,engañoso,es,factual.afp.com,mostly false
"El Gobierno irlandés confirmó que no hay virus SARS-CoV-2 ni variante, el pico de muertos durante la pandemia se debió a la perturbación electromagnética, las mascarillas y las PCR no sirven para nada, no existe agente infeccioso de covid-19",Varias fuentes,2021-01-03,2021-03-16 12:06:00,falso,es,factual.afp.com,false
"Este video muestra ""el momento cuando el avión presidencial de EEUU, Air Force One, sale de Israel en su más reciente visita"". ",,2023-10-23,2023-11-01 00:00:00,falso,es,univision.com,false
[T] Vuelve el bulo de Urdangarin y su paga en Suiza,,,2017-03-16 00:00:00,falso,es,maldita.es,false
"La pandemia fue planeada desde 2019, como dice el cantante Pitbull",Varias fuentes,2021-02-12,2021-03-03 19:30:00,falso,es,factual.afp.com,false
"Pandemia de coronavirus es un plan para reducir a la población de Kissinger, Rockefeller, Gates, Turner, Lagarde",Varias fuentes,2021-01-09,2021-01-15 16:57:00,engañoso,es,factual.afp.com,mostly false
"Lagarde dijo en el contexto de la pandemia de COVID-19, coronavirus, que ""los ancianos viven demasiado"" y que esto ""es un riesgo para la economía mundial""",Varias fuentes,2020-03-12,2020-04-07 18:54:00,engañoso,es,factual.afp.com,mostly false
La OMS aseguró que solo personas enfermas deben usar mascarillas,Varias fuentes,2021-02-28,2021-03-05 21:14:00,engañoso,es,factual.afp.com,mostly false
En Holanda no son obligatorias las mascarillas,Varias Fuentes,2020-09-07,2020-09-24 17:51:00,falta contexto,es,factual.afp.com,
Se va a privatizar el Registro Civil a partir del 15 de julio,,,2021-06-23 00:00:00,falso,es,maldita.es,false
Diario Clarin de Argentina: Jueves 17 de Abril del 2003 el mismo coronavirus COVID-19,varias fuentes,2020-05-07,2020-05-15 21:07:00,engañoso,es,factual.afp.com,mostly false
Las clases presenciales no han provocado un aumento de casos de COVID-19,Mike Gallagher,2020-12-07,2020-12-22 00:00:00,verdadero,es,telemundo.com,true
Paracaidistas rusos aterrizan en Ucrania,Varias fuentes,2022-02-24,2022-02-25 17:49:00,falso,es,factual.afp.com,false
"""(Las recomendaciones para prevenir el COVID-19) son profundamente anticientíficas que se enfocan en un control absoluto del Gobierno sobre cada aspecto de nuestras vidas”.",Ted Cruz,2020-12-15,2020-12-23 00:00:00,falso,es,telemundo.com,false
"La empresa de telecomunicaciones AT&T, cuyo edificio fue dañado en la explosión de Nashville, fue contratada para realizar una auditoría forense de las máquinas de votación de la firma Dominion Voting Systems.",Facebook post,2020-12-28,2020-12-28 00:00:00,falso,es,telemundo.com,false
"""El doctor Fauci mintió sobre las mascarillas en marzo”",Marco Rubio,2020-12-27,2020-12-29 00:00:00,falso,es,telemundo.com,false
¿Ganó Donald Trump el premio Nobel?,Donald Trump,2020-12-28,2020-12-30 00:00:00,falso,es,telemundo.com,false
"""Mira cómo se desmaya esta enfermera después de recibir la vacuna de COVID""",Facebook post,2020-12-17,2020-12-31 00:00:00,falso,es,telemundo.com,false
"[T] No, las &quot;bases de Podemos&quot; no han exigido que se pida perdón por la toma de Granada",,,2017-03-16 00:00:00,falso,es,maldita.es,false
"[T] No, Podemos no ha propuesto crear playas para musulmanes",,,2017-03-17 00:00:00,falso,es,maldita.es,false
"[T] No, no hay un camión-radar de la DGT para poner más multas",,,2017-03-17 00:00:00,falso,es,maldita.es,false
"Ucrania no inscribió sus fronteras en la ONU cuando la URSS se disolvió, por lo que Rusia está legitimado para anexionarla",Varias fuentes,2022-02-27,2022-03-14 20:26:00,falso,es,factual.afp.com,false
"[T] No, ninguna empresa de alimentación sazona sus productos con fetos",,,2023-12-04 00:00:00,falso,es,maldita.es,false
"[T] No, el PP no ha propuesto prohibir el sexo hasta los 21",,,2023-12-04 00:00:00,falso,es,maldita.es,false
Este video grabado desde la Estación Espacial Internacional muestra a una flota de ovnis,Varias fuentes,2022-05-08,2022-06-15 23:48:00,engañoso,es,factual.afp.com,mostly false
Batalla en un supermercado de Francia por el aceite de girasol a consecuencia de la guerra en Ucrania,Varias fuentes,2022-03-24,2022-04-04 18:13:00,falso,es,factual.afp.com,false
La vacuna del covid 19 modifica el ADN de las personas,Dra  Carrie Madej,2020-12-01,2020-12-22 00:00:00,falso,es,univision.com,false
Este video muestra a líderes del batallón Azov detenidos en Mariúpol en 2022,Varias fuentes,2022-03-26,2022-04-11 18:37:00,engañoso,es,factual.afp.com,mostly false
"Reportero fingió estar en ""primera línea"" durante bombardeo en Ucrania",Varias fuentes,2022-10-03,2022-10-11 16:50:00,engañoso,es,factual.afp.com,mostly false
Esta caricatura de un cerdo con la bandera ucraniana fue televisado en Israel,Varias fuentes,2022-10-17,2022-11-04 23:12:00,falso,es,factual.afp.com,false
Cifuentes dijo &quot;Tengo una amiga que es negra y lo lleva maravillosamente bien&quot;,,,2023-12-04 00:00:00,falso,es,maldita.es,false
"[T] No, no entró a la cárcel por pagar 79 € con una tarjeta falsa",,,2023-12-04 00:00:00,falso,es,maldita.es,false
"[T] No, el gobierno de Merkel no le ha retirado la custodia a unos padres por opiniones racistas en Internet",,,2017-01-29 00:00:00,falso,es,maldita.es,false
Ningún candidato presidencial ganó Florida y Ohio y perdió la presidencia de EEUU,Donald Trump,2020-12-09,2020-12-21 00:00:00,falso,es,univision.com,false
Estas fotografías muestran que algunas tiendas en Praga prohiben la entrada a refugiados ucranianos,Varias fuentes,2022-05-26,2022-06-10 18:59:00,falso,es,factual.afp.com,false
"[T] No, la película &quot;Boye&quot; no está entre las favoritas de los Goya",,,2017-01-30 00:00:00,falso,es,maldita.es,false
“Huevos artificiales” mostrados en un video son elaborados para venderlos a “compradores incautos” en supermercados chinos.,,,2023-04-28 00:00:00,falso,es,univision.com,false
"[T] No, No han detenido a un terrorista de DAESH gracias al veto migratorio de Trump",,,2023-12-04 00:00:00,falso,es,maldita.es,false
Los resultados del test de coronavirus no son distintos de los resultados de una prueba de gripe,Usuarios de Facebook,2020-12-12,2020-12-14 00:00:00,falso,es,univision.com,false
Finlandia traslada tanques a la frontera con Rusia,Varias fuentes,2022-05-04,2022-05-12 19:03:00,falso,es,factual.afp.com,false
Robert Habeck descartó levantar sanciones contra Rusia así costara vidas,Varios autores,2022-06-26,2022-06-28 23:45:00,engañoso,es,factual.afp.com,mostly false
"Este video muestra un ""fenómeno muy extraño durante una tormenta en EEUU”.",,2023-11-01,2023-11-03 00:00:00,fuera de contexto,es,univision.com,
La CNN emitió la misma explosión en Ucrania con 7 años de diferencia,Varias fuentes,2022-03-01,2022-03-08 13:29:00,falso,es,factual.afp.com,false
Nuevo Informe de la ONU pide la despenalización de la pedofilia y la Agenda 2030 la promueva. ,,2023-04-17,2023-04-26 00:00:00,falso,es,univision.com,false
Donald Trump tuiteó a un impostor que se hizo pasar por su hermana Elizabeth Trump,The New York Times,2020-11-18,2020-12-11 00:00:00,verdad,es,univision.com,
"[T] No, un musulmán no ha entrado en un Mercadona de Ourense disparando al grito de &quot;Alá es grande&quot;",,,2017-01-13 00:00:00,falso,es,maldita.es,false
Zelenski dice que no huirá de su país como Evo Morales lo hizo en Bolivia,Varias fuentes,2022-03-02,2022-03-08 15:31:00,montaje,es,factual.afp.com,
"Este es el incendio en la central ucraniana de Zaporiyia, tras ataque ruso",Varios autores,2022-03-03,2022-03-08 18:07:00,falso,es,factual.afp.com,false
Esta foto es de ucranianos bajo el régimen comunista,Varios autores,2022-02-05,2022-02-24 20:34:00,falso,es,factual.afp.com,false
Mensaje paquete envío express almacén,,,2021-04-19 00:00:00,falso,es,maldita.es,false
SMS de FedEx para rastrear tu envío con un enlace a una web,,,2021-03-03 00:00:00,falso,es,maldita.es,false
Timo Milanuncios: pago de un seguro con tickets de paysafecard,,,2021-07-02 00:00:00,falso,es,maldita.es,false
Clonan la web de Milanuncios para estafarte,,,2021-11-10 00:00:00,falso,es,maldita.es,false
"Sorteo de Lidl para conseguir la aspiradora Dyson V11 por sólo 1,95€",,,2023-08-20 00:00:00,falso,es,maldita.es,false
Correo electrónico que dice que eres ganador de un robot  de cocina Monsieur Cuisine,,,2021-12-07 00:00:00,falso,es,maldita.es,false
"“Incluso Estados Unidos, con todo nuestro poderío industrial, es responsable sólo por el 13% de las emisiones globales”",John Kerry,,2020-12-01 00:00:00,falso,es,telemundo.com,false
"El TPS para venezolanos tiene un apoyo bipartidista en el Congreso. Aún así, Trump lo ha rechazado, negando a los venezolanos esta protección tan básica",Alejandro Mayorkas,2020-12-02,2020-12-02 00:00:00,verdad,es,univision.com,
Hubo candidatos fantasmas en la elección de senadores en la Florida,José Javier Rodríguez,2020-11-12,2020-12-01 00:00:00,verdad,es,univision.com,
"Casi 20 millones de estadounidenses obtuvieron cobertura médica mediante la Ley del Cuidado de Salud a Bajo Precio (ACA), incluidos más de 4 millones de latinos, la comunidad que más incremento vio en cobertura de cualquier raza o grupo étnico.
",,2020-06-09,2020-12-01 00:00:00,falta contexto,es,univision.com,
Este video muestra a un policía israelí que estranguló hasta la muerte a un niño palestino durante una protesta ante la embajada estadounidense en Jerusalén.,,,2023-11-02 00:00:00,falso,es,univision.com,false
"John Kerry dijo que ""debemos sacrificar miles de millones de seres humanos para salvar el planeta Tierra”. ",,,2023-11-06 00:00:00,falso,es,univision.com,false
Este video muestra a un grupo de militares israelíes “cazando” a un integrante de Hamas tras los ataques del 7 de octubre.,,2023-10-11,2023-10-16 00:00:00,falso,es,univision.com,false
La fibromialgia se pueda revertir de “forma sencilla y rápida”.,,2023-10-26,2023-11-06 00:00:00,falso,es,univision.com,false
Al echarle refresco de cola a la carne de cerdo cruda saldrán gusanos o parásitos.,,,2023-04-21 00:00:00,falso,es,univision.com,false
“Las armas de fuego son la principal causa de muerte de niños en Estados Unidos”.,Joe Biden ,2023-04-16,2023-04-20 00:00:00,verdad,es,univision.com,
Supuesto perfil falso en Tinder pidiendo dinero,,,2021-11-29 00:00:00,contexto,es,maldita.es,
"""¡ASOMBROSO! Más de un MILLÓN de manifestantes llegaron al pantano para apoyar al presidente @realDonaldTrump""",Kayleigh McEnany,2020-11-14,2020-11-17 00:00:00,falso,es,telemundo.com,false
“¡Aquí pueden ver PAPELETAS! ¿Es esto en lo que se ha convertido nuestro país?”,Donald Trump,2020-11-11,2020-11-17 00:00:00,falso,es,telemundo.com,false
"“Cada demócrata de la Cámara de Representantes que estaba en una elección disputada y apoyó #MedicareForAll fue reelegido, o está en camino a ser reelegido. Cada. Uno”",Alexandria Ocasio-Cortez,2020-11-14,2020-11-18 00:00:00,falta contexto,es,telemundo.com,
"“Informe: Dominion borró 2.7 millones de votos para Trump en todo el país. Un análisis de datos halló que 221,000 votos del presidente Trump en Pennsylvania fueron cambiados para Biden. 941,000 votos para Trump fueron borrados. Los estados que usan Dominion Voting Systems cambiaron 435,000 votos de Trump a Biden”.",Donald Trump,2020-11-12,2020-11-18 00:00:00,falso,es,telemundo.com,false
Hubo votantes muertos registrados en Pennsylvania,Rudy Giuliani,2020-10-15,2020-11-19 00:00:00,engañoso,es,univision.com,mostly false
video muestra aviones rusos en el cielo de Kiev invadiendo Ucrania,Varias Fuentes,2022-02-24,2022-02-24 21:45:00,falso,es,factual.afp.com,false
Policía y Ejército de Austria apoyan protesta contra medidas sanitarias por covid-19,Varias fuentes,2021-10-19,2021-11-25 20:47:00,engañoso,es,factual.afp.com,mostly false
Foto de una protesta en Austria contra la dictadura médica por el covid-19,Varias fuentes,2021-11-23,2021-11-24 18:28:00,falso,es,factual.afp.com,false
Vídeo del pueblo de Austria se opone al apartheid y al confinamiento,Varias fuentes,2021-11-17,2021-11-18 17:42:00,falso,es,factual.afp.com,false
Sorteo de Amazon que dice que podrás ganar 5.000 regalos en por el Black Friday,,,2021-12-03 00:00:00,falso,es,maldita.es,false
"Tenemos evidencia de que 100,000 boletas fueron traídas a las 4:30 de la mañana y contadas",Rudy Giuliani,2020-11-12,2020-11-17 00:00:00,falso,es,univision.com,false
"“Resulta que William Bradley, de 118 años, votó por correspondencia en el condado de Wayne, en Michigan. Bradley murió en 1984”",Redes sociales,2020-11-05,2020-11-11 00:00:00,falso,es,telemundo.com,false
"“Dando la bienvenida en el centro de operaciones de @TeamTrump esta mañana, un recordatorio de que la prensa no elige al presidente”",Tim Murtaugh ,2020-11-08,2020-11-11 00:00:00,falso,es,telemundo.com,false
“Kamala Harris y el romance extramarital que lanzó su carrera”,Redes Sociales,2020-11-11,2020-11-11 00:00:00,falso,es,telemundo.com,false
"“De hecho son más de 600,000 votos ilegales en Philadelphia y Pittsburgh”",Rudy Giuliani,2020-11-11,2020-11-16 00:00:00,falso,es,telemundo.com,false
Ejército estadounidense incautó servidores de Dominion en Alemania,Congresista republicano Louie Gohmert,2020-11-14,2020-11-15 00:00:00,falso,es,univision.com,false
El software de Dominion es de los venezolanos de Smarmatic y los votos de EEUU se almacenan en España,Rudy Guliani,2020-11-13,2020-11-15 00:00:00,falso,es,univision.com,false
